,1,2,3,4,5,6,7,8,9,10,11,12
CO,0.4281874039938557,0.47219211822660095,0.42776497695852533,0.43791666666666657,0.33697580645161296,0.27335714285714285,0.21620967741935482,0.3038709677419355,0.28650198412698413,0.34108294930875577,0.4157142857142857,0.376926267281106
PM2.5,25.741935483870968,41.62068965517241,38.03225806451613,41.166666666666664,26.774193548387096,21.733333333333334,22.516129032258064,21.806451612903224,27.8,23.838709677419356,29.866666666666667,23.161290322580644
PM10,59.03225806451613,90.34482758620689,79.61290322580645,82.23333333333333,48.83870967741935,38.69230769230769,49.285714285714285,45.83870967741935,57.166666666666664,53.41935483870968,62.6,46.483870967741936
