,1,2,3,4,5,6,7,8,9,10,11,12
CO,1.0463099078341012,0.9920484693877549,0.8037557603686634,0.5950714285714285,0.4325645161290322,0.615623015873016,0.6927534562211982,0.6239493087557604,0.6991634920634922,0.8599347158218125,0.9603551587301585,0.9743394777265747
PM2.5,68.7741935483871,71.32142857142857,53.87096774193548,34.36666666666667,20.967741935483872,17.9,15.96774193548387,15.709677419354838,25.2,42.61290322580645,46.666666666666664,51.67741935483871
