,1,2,3,4,5,6,7,8,9,10,11,12
CO,0.3796774193548386,0.38406632653061223,0.4501478494623655,0.45367857142857143,0.3705933179723502,0.24698809523809523,0.23350806451612904,0.22789170506912443,0.3056904761904761,0.2830357142857143,0.33808928571428576,0.394786866359447
PM2.5,34.096774193548384,36.607142857142854,38.83870967741935,42.5,28.64516129032258,21.4,21.516129032258064,24.161290322580644,31.27777777777778,29.70967741935484,33.5,42.774193548387096
