,1,2,3,4,5,6,7,8,9,10,11,12
CO,0.4946658986175116,0.4413762755102039,0.477033410138249,0.3888650793650793,0.310113287250384,0.20895634920634923,0.13809907834101387,0.1766370967741935,0.2519972222222222,0.29670698924731187,0.4094892857142858,0.45096774193548395
PM2.5,56.354838709677416,53.035714285714285,58.483870967741936,53.833333333333336,44.096774193548384,23.033333333333335,18.774193548387096,26.033333333333335,32.766666666666666,33.67741935483871,46.96666666666667,53.67741935483871
