,1,2,3,4,5,6,7,8,9,10,11,12
CO,3.371850998463901,3.6827806122448976,4.544700460829493,3.5834642857142867,4.4564132104454695,3.8635714285714275,4.173367895545315,4.031500000000001,3.2141666666666664,2.8416474654377883,2.7631349206349203,3.46860599078341
PM10,184.44827586206895,207.64285714285714,198.29032258064515,188.46666666666667,227.13333333333333,175.0,194.70967741935485,244.4,159.13333333333333,145.6451612903226,131.26666666666668,102.2258064516129
