,1,2,3,4,5,6,7,8,9,10,11,12
CO,0.554558371735791,0.5567733990147782,0.42338133640553,0.39338690476190485,0.2747139016897081,0.28204166666666663,0.2488479262672811,0.2677880184331797,0.31749404761904765,0.4373164362519202,0.490845238095238,0.47126920122887866
PM2.5,54.54838709677419,56.96551724137931,51.935483870967744,46.53333333333333,29.870967741935484,21.033333333333335,26.93548387096774,21.193548387096776,33.93333333333333,43.32258064516129,56.13333333333333,42.903225806451616
PM10,84.80645161290323,92.37931034482759,84.2258064516129,81.33333333333333,56.12903225806452,45.7,50.0,39.0,56.166666666666664,76.19354838709677,89.8,77.87096774193549
