,1,2,3,4,5,6,7,8,9,10,11,12
CO,0.6277678571428571,0.5698460591133004,0.6504320276497697,0.5685833333333333,0.43257488479262673,0.26276388888888885,0.2756336405529954,0.35222926267281107,1.249156746031746,3.911885560675883,4.2015079365079355,4.790092165898617
PM2.5,32.48275862068966,35.827586206896555,38.29032258064516,38.6,27.161290322580644,15.233333333333333,18.0,23.29032258064516,49.13333333333333,87.35483870967742,86.23333333333333,84.45161290322581
