,1,2,3,4,5,6,7,8,9,10,11,12
CO,0.5693087557603685,0.5727770935960592,0.6839746543778802,0.7130333333333334,0.4933410138248847,0.5241130952380954,0.41337557603686637,0.3686405529953917,0.4794761904761905,0.47283410138248844,0.5495218253968255,0.48398233486943154
PM2.5,32.483870967741936,35.3448275862069,37.38709677419355,35.9,25.129032258064516,24.566666666666666,25.64516129032258,28.032258064516128,35.36666666666667,24.677419354838708,24.3,27.806451612903224
PM10,50.32258064516129,58.689655172413794,59.903225806451616,57.166666666666664,47.12903225806452,40.03333333333333,40.45161290322581,43.064516129032256,53.166666666666664,42.54838709677419,41.0,47.03225806451613
